"ppt","type","trialNo","subjectGroup","condition1","title","content","trialText","head","stimFormat","pageBreak","stim1","stim2","key","ITI","ISI","presTime","random","randomBlock","feedbackIncorrect","feedbackCorrect","button1","button2","keyboard","responseType","responseOptions","orderPres","orderFile","timestamp","response","RT","correct","responseCode"
"WUKYWZMIUAFN","test",6,0,"RWA","na","na","The society needs to show openness towards people thinking differently rather than a strong leader the world is not particularly evil or dangerous.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",58,152,565674,"6",8511,0,NA
"WUKYWZMIUAFN","test",1,0,"RWA","na","na","Our country needs a powerful leader in order to destroy the radical and immoral currents prevailing in society today.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",59,147,570322,"7",4130,0,NA
"WUKYWZMIUAFN","test",5,0,"RWA","na","na","Gods laws about abortion pornography and marriage must be strictly followed before it is too late violations must be punished.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",60,151,576273,"6",5434,0,NA
"WUKYWZMIUAFN","test",13,0,"RWA","na","na","Facts show that we have to be harder against crime and sexual immorality in order to uphold law and order.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",61,159,580683,"6",3902,0,NA
"WUKYWZMIUAFN","test",8,0,"RWA","na","na","Many good people challenge the state criticize the church and ignore the normal way of living.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",62,154,587393,"2",6187,0,NA
"WUKYWZMIUAFN","test",15,0,"RWA","na","na","If the society so wants it is the duty of every true citizen to help eliminate the evil that poisons our country from within.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",63,161,596162,"6",8242,0,NA
"WUKYWZMIUAFN","test",2,0,"RWA","na","na","Our country needs free thinkers who will have the courage to stand up against traditional ways even if this upsets many people.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",64,148,599999,"6",3319,0,NA
"WUKYWZMIUAFN","test",14,0,"RWA","na","na","The situation in the society of today would be improved if troublemakers were treated with reason and humanity.<br><br>Very negative 1 - 2 - 3 - 4 - 5 - 6 - 7 Very positive","na","word","na","na","na","na","500","na","na","14",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",65,160,604604,"6",4082,0,NA
"WUKYWZMIUAFN","form",8,0,"SECS","na","na","na","Traditional values","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,622681,"80",6851,0,NA
"WUKYWZMIUAFN","form",6,0,"SECS","na","na","na","Gun ownership","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,628075,"5",4849,0,NA
"WUKYWZMIUAFN","form",4,0,"SECS","na","na","na","Religion","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,633782,"25",5179,0,NA
"WUKYWZMIUAFN","form",2,0,"SECS","na","na","na","Limited government","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,639850,"70",5526,0,NA
"WUKYWZMIUAFN","form",5,0,"SECS","na","na","na","Welfare benefits","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,645595,"50",5213,0,NA
"WUKYWZMIUAFN","form",9,0,"SECS","na","na","na","Fiscal responsibility","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,651922,"65",5797,0,NA
"WUKYWZMIUAFN","form",3,0,"SECS","na","na","na","Military and national security","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,657940,"70",5485,0,NA
"WUKYWZMIUAFN","form",1,0,"SECS","na","na","na","Abortion","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,665012,"20",6539,0,NA
"WUKYWZMIUAFN","form",12,0,"SECS","na","na","na","Patriotism","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,669880,"10",4323,0,NA
"WUKYWZMIUAFN","form",11,0,"SECS","na","na","na","The family unit","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,678675,"80",8257,0,NA
"WUKYWZMIUAFN","form",7,0,"SECS","na","na","na","Traditional marriage","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,686348,"85",7138,0,NA
"WUKYWZMIUAFN","form",10,0,"SECS","na","na","na","Business","word","1","na","na","na","500","na","na","15",0,"na","na","na","na","na","slider","0_100_5",NA,NA,692326,"50",5447,0,NA
"WVULUHZRZOLT","test",1,0,"apprentissage","na","na","Watch carefully these two families","na",".jpg","na","learn02","na","na","500","na","na","na",0,"na","na","NEXT","na","na","na","na",1,1,143935,"1",38122,0,NA
"WVULUHZRZOLT","test",18,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M8","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",2,18,153664,"2",9218,1,NA
"WVULUHZRZOLT","test",14,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M5","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",3,14,162393,"2",6425,1,NA
"WVULUHZRZOLT","test",17,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M7","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",4,17,167841,"2",3792,1,NA
"WVULUHZRZOLT","test",3,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B2","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",5,3,174178,"1",4835,1,NA
"WVULUHZRZOLT","test",16,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M6","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",6,16,181828,"2",5833,1,NA
"WVULUHZRZOLT","test",7,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B6","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",7,7,191258,"2",7867,0,NA
"WVULUHZRZOLT","test",15,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M5","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",8,15,200393,"1",7032,0,NA
"WVULUHZRZOLT","test",9,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B8","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",9,9,209597,"2",7097,0,NA
"WVULUHZRZOLT","test",2,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B1","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",10,2,339685,"1",128249,1,NA
"WVULUHZRZOLT","test",13,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M4","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",11,13,354393,"2",5186,1,NA
"WVULUHZRZOLT","test",8,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B7","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",12,8,377651,"1",21522,1,NA
"WVULUHZRZOLT","test",12,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M3","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",13,12,381687,"2",1929,1,NA
"WVULUHZRZOLT","test",4,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B3","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",14,4,387851,"1",4349,1,NA
"WVULUHZRZOLT","test",11,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M2","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",15,11,391463,"2",1719,1,NA
"WVULUHZRZOLT","test",10,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","M1","na","2","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",16,10,394560,"2",1397,1,NA
"WVULUHZRZOLT","test",6,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B5","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",17,6,398899,"1",2807,1,NA
"WVULUHZRZOLT","test",5,0,"apprentissage","na","na","To which family does this character belong?","na",".jpg","na","B4","na","1","500","na","na","1",0,"Your answer is wrong","Your answer is correct","FAMILY A"," FAMILY B","na","na","na",18,5,409281,"1",8147,1,NA
"WVULUHZRZOLT","test",4,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B4","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",19,22,620599,"8",4562,0,NA
"WVULUHZRZOLT","test",12,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M4","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",20,30,624632,"1",3524,0,NA
"WVULUHZRZOLT","test",2,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B2","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",21,20,628253,"7",3100,0,NA
"WVULUHZRZOLT","test",6,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B6","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",22,24,631994,"2",3224,0,NA
"WVULUHZRZOLT","test",11,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M3","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",23,29,634269,"1",1759,0,NA
"WVULUHZRZOLT","test",16,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M8","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",24,34,635726,"1",943,0,NA
"WVULUHZRZOLT","test",14,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M6","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",25,32,637036,"1",787,0,NA
"WVULUHZRZOLT","test",3,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B3","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",26,21,639407,"8",1861,0,NA
"WVULUHZRZOLT","test",15,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M7","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",27,33,641691,"2",1775,0,NA
"WVULUHZRZOLT","test",8,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B8","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",28,26,644477,"3",2261,0,NA
"WVULUHZRZOLT","test",1,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B1","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",29,19,646468,"8",1473,0,NA
"WVULUHZRZOLT","test",13,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M5","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",30,31,648661,"1",1682,0,NA
"WVULUHZRZOLT","test",10,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M2","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",31,28,654670,"2",5488,0,NA
"WVULUHZRZOLT","test",5,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B5","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",32,23,657340,"8",2150,0,NA
"WVULUHZRZOLT","test",9,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","M1","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",33,27,660068,"2",2213,0,NA
"WVULUHZRZOLT","test",7,1,"ratings1","na","na","Your general feelings about this member are:<br><br>Very negatives 1 - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 Very positives","na",".jpg","na","B7","na","na","500","na","na","10",0,"na","na","na","na","1 2 3 4 5 6 7 8 9","na","na",34,25,662862,"7",2273,0,NA
"WVULUHZRZOLT","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",5,"na","na","na","na","u p ","na","na",35,39,698697,"u",5014,0,NA
"WVULUHZRZOLT","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",1,"na","na","na","na","u p ","na","na",36,35,703558,"u",3242,0,NA
"WVULUHZRZOLT","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",2,"na","na","na","na","u p ","na","na",37,36,706773,"p",1582,0,NA
"WVULUHZRZOLT","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",1,"na","na","na","na","u p ","na","na",38,43,709894,"u",1458,0,NA
"WVULUHZRZOLT","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",3,"na","na","na","na","u p ","na","na",39,45,712446,"u",908,0,NA
"WVULUHZRZOLT","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",7,"na","na","na","na","u p ","na","na",40,41,714532,"p",450,0,NA
"WVULUHZRZOLT","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",3,"na","na","na","na","u p ","na","na",41,37,716755,"p",601,0,NA
"WVULUHZRZOLT","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",2,"na","na","na","na","u p ","na","na",42,44,719368,"p",980,0,NA
"WVULUHZRZOLT","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",4,"na","na","na","na","u p ","na","na",43,38,721638,"p",651,0,NA
"WVULUHZRZOLT","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",6,"na","na","na","na","u p ","na","na",44,48,723903,"p",588,0,NA
"WVULUHZRZOLT","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",5,"na","na","na","na","u p ","na","na",45,47,726024,"p",479,0,NA
"WVULUHZRZOLT","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",8,"na","na","na","na","u p ","na","na",46,42,728223,"u",573,0,NA
"WVULUHZRZOLT","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",8,"na","na","na","na","u p ","na","na",47,50,730547,"u",694,0,NA
"WVULUHZRZOLT","test",5,1,"affectivemisattributionprocedure1","na","na","This word is:<br><br>negative press u ; positive press p","na",".bmp","na","Mask","na","na","na","na","na","na",6,"na","na","na","na","u p ","na","na",48,40,732711,"u",531,0,NA
